chain_names,source_path,source_owner,target_path,target_owner,specifier,detection_kinds,source_kind,target_kind,runtime_reachable,source_runtime_boundary,target_runtime_boundary,evidence
shared_types_services,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/HisConnectionTestConnectionService.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/HisConnectionTestConnectionService.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/HisConnectionTestConnectionService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/HisConnectionTestConnectionService.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/HisConnectionWriteService.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/HisConnectionWriteService.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/HisConnectionWriteService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/HisConnectionWriteService.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionAiCallMeteringService.test.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionAiCallMeteringService.test.ts -> @/modules/security/server/secretEncryption
shared_types_services,src/modules/institution/tests/InstitutionAiCallService.test.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionAiCallService.test.ts -> @/modules/security/server/secretEncryption
shared_types_services,src/modules/institution/tests/InstitutionAiModelsRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionAiModelsRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionAiServiceUsageApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionAiServiceUsageApiRoute.test.ts -> @/modules/security/server/access-context
customer_followup|shared_types_services,src/modules/institution/tests/InstitutionCapabilityStatusReader.test.ts,institution,src/modules/institution-contracts/v1/institution-capability-registry.ts,institution-contracts,@/modules/institution-contracts/v1/institution-capability-registry,static_import_or_export,test,production,no,no,no,src/modules/institution/tests/InstitutionCapabilityStatusReader.test.ts -> @/modules/institution-contracts/v1/institution-capability-registry
shared_types_services,src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx,institution,src/modules/security/server/institution-request-authorization.ts,security,@/modules/security/server/institution-request-authorization,test_mock,test,production,no,no,yes,src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx -> @/modules/security/server/institution-request-authorization
shared_types_services,src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx,institution,src/modules/security/server/institution-section-guard.ts,security,@/modules/security/server/institution-section-guard,test_mock,test,production,no,no,yes,src/modules/institution/tests/InstitutionConversationCapabilityOffRoute.test.tsx -> @/modules/security/server/institution-section-guard
shared_types_services,src/modules/institution/tests/InstitutionEntitlementUsageApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionEntitlementUsageApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionKnowledgeQaCapabilityRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionKnowledgeQaCapabilityRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionKnowledgeUploadApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionKnowledgeUploadApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionKnowledgeVectorSearchCapabilityRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionKnowledgeVectorSearchCapabilityRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/InstitutionRagAnswerProvider.test.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionRagAnswerProvider.test.ts -> @/modules/security/server/secretEncryption
shared_types_services,src/modules/institution/tests/InstitutionRouteShell.test.tsx,institution,src/modules/security/server/institution-request-authorization.ts,security,@/modules/security/server/institution-request-authorization,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionRouteShell.test.tsx -> @/modules/security/server/institution-request-authorization
shared_types_services,src/modules/institution/tests/InstitutionRouteShell.test.tsx,institution,src/modules/security/server/institution-section-guard.ts,security,@/modules/security/server/institution-section-guard,test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionRouteShell.test.tsx -> @/modules/security/server/institution-section-guard
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/auth/server/auth-account-repository.ts,auth,@/modules/auth/server/auth-account-repository,literal_dynamic_or_require|static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/auth/server/auth-account-repository
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/auth/server/formal-server-session-provenance-owner.ts,auth,@/modules/auth/server/formal-server-session-provenance-owner,static_import_or_export,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/auth/server/formal-server-session-provenance-owner
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/security/server/institution-anchor-repository.ts,security,@/modules/security/server/institution-anchor-repository,literal_dynamic_or_require|static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/security/server/institution-anchor-repository
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/security/server/institution-guard-runtime-config.ts,security,@/modules/security/server/institution-guard-runtime-config,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/security/server/institution-guard-runtime-config
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/security/server/institution-request-authorization.ts,security,@/modules/security/server/institution-request-authorization,static_import_or_export,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/security/server/institution-request-authorization
shared_types_services,src/modules/institution/tests/InstitutionServerRuntime.test.ts,institution,src/modules/security/server/institution-section-guard.ts,security,@/modules/security/server/institution-section-guard,static_import_or_export,test,production,no,yes,yes,src/modules/institution/tests/InstitutionServerRuntime.test.ts -> @/modules/security/server/institution-section-guard
shared_types_services,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,test_mock,test,production,no,yes,no,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,institution,src/modules/security/domain/safety-switch.ts,security,@/modules/security/domain/safety-switch,test_mock,test,production,no,yes,no,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts -> @/modules/security/domain/safety-switch
shared_types_services,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/TenantBusinessApiRoutes.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TenantBusinessDomain.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,no,no,src/modules/institution/tests/TenantBusinessDomain.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,literal_dynamic_or_require|test_mock,test,production,no,yes,no,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryCreateApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/TrustedReachOutSafetyTransaction.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,no,yes,src/modules/institution/tests/TrustedReachOutSafetyTransaction.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComControlledReachOutApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComControlledReachOutService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComControlledReachOutService.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComCustomerBroadcastTaskApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComCustomerBroadcastTaskApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts -> @/modules/security/domain/access-control
knowledge_workbench,src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx,institution,src/modules/workspace/components/InstitutionWorkspace.tsx,workspace,@/modules/workspace/components/InstitutionWorkspace,static_import_or_export,test,production,no,no,yes,src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx -> @/modules/workspace/components/InstitutionWorkspace
shared_types_services,src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts,institution,src/modules/auth/server/demo-session.ts,auth,@/modules/auth/server/demo-session,static_import_or_export,test,production,no,no,yes,src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts -> @/modules/auth/server/demo-session
shared_types_services,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts,institution,src/modules/auth/server/demo-session.ts,auth,@/modules/auth/server/demo-session,static_import_or_export,test,production,no,yes,yes,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts -> @/modules/auth/server/demo-session
shared_types_services,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts,institution,src/modules/security/server/mutation-request-security.ts,security,@/modules/security/server/mutation-request-security,static_import_or_export,test,production,no,yes,yes,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts -> @/modules/security/server/mutation-request-security
shared_types_services,src/modules/institution/tests/WeComCustomerMappingService.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerMappingService.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/WeComCustomerMappingService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComCustomerMappingService.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/WeComRealSendExecutionShellService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComRealSendExecutionShellService.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/WeComRealSendProofService.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/WeComRealSendProofService.test.ts -> @/modules/security/domain/access-control
knowledge_workbench,src/modules/knowledge-base/server/v1-knowledge-base-embedding-vector-index-runtime.ts,knowledge-base,src/server/db/client.ts,__src_server__,@/server/db/client,static_import_or_export,production,production,yes,yes,yes,src/modules/knowledge-base/server/v1-knowledge-base-embedding-vector-index-runtime.ts -> @/server/db/client
knowledge_workbench,src/modules/knowledge-base/server/v1-knowledge-base-runtime-api-routes.ts,knowledge-base,src/server/db/client.ts,__src_server__,@/server/db/client,static_import_or_export,production,production,yes,yes,yes,src/modules/knowledge-base/server/v1-knowledge-base-runtime-api-routes.ts -> @/server/db/client
knowledge_workbench,src/modules/knowledge-base/server/v1-knowledge-base-runtime-foundation-repository.ts,knowledge-base,src/server/db/client.ts,__src_server__,@/server/db/client,static_import_or_export,production,production,yes,yes,yes,src/modules/knowledge-base/server/v1-knowledge-base-runtime-foundation-repository.ts -> @/server/db/client
knowledge_workbench,src/modules/knowledge-base/server/v1-knowledge-base-search-runtime.ts,knowledge-base,src/server/db/client.ts,__src_server__,@/server/db/client,static_import_or_export,production,production,yes,yes,yes,src/modules/knowledge-base/server/v1-knowledge-base-search-runtime.ts -> @/server/db/client
knowledge_workbench,src/modules/knowledge-base/tests/V1KnowledgeBaseDemoReadonlyApiRoute.test.ts,knowledge-base,src/app/api/v1/knowledge-base/demo-readonly/route.ts,__src_app__,@/app/api/v1/knowledge-base/demo-readonly/route,static_import_or_export,test,production,no,yes,yes,src/modules/knowledge-base/tests/V1KnowledgeBaseDemoReadonlyApiRoute.test.ts -> @/app/api/v1/knowledge-base/demo-readonly/route
knowledge_workbench,src/modules/knowledge-base/tests/V1KnowledgeBaseEmbeddingVectorIndexRuntime.test.ts,knowledge-base,src/server/db/schema.ts,__src_server__,@/server/db/schema,static_import_or_export,test,production,no,yes,yes,src/modules/knowledge-base/tests/V1KnowledgeBaseEmbeddingVectorIndexRuntime.test.ts -> @/server/db/schema
knowledge_workbench,src/modules/knowledge-base/tests/V1KnowledgeBaseMvpE2EAcceptance.test.ts,knowledge-base,src/modules/workspace/components/InstitutionWorkspace.tsx,workspace,@/modules/workspace/components/InstitutionWorkspace,static_import_or_export,test,production,no,yes,yes,src/modules/knowledge-base/tests/V1KnowledgeBaseMvpE2EAcceptance.test.ts -> @/modules/workspace/components/InstitutionWorkspace
knowledge_workbench,src/modules/knowledge-base/tests/V1KnowledgeBaseRuntimeFoundation.test.ts,knowledge-base,src/server/db/client.ts,__src_server__,@/server/db/client,static_import_or_export,test,production,no,yes,yes,src/modules/knowledge-base/tests/V1KnowledgeBaseRuntimeFoundation.test.ts -> @/server/db/client
page_domain,src/modules/marketing/tests/MarketingPage.test.tsx,marketing,src/app/(marketing)/page.tsx,__src_app__,@/app/(marketing)/page,static_import_or_export,test,production,no,yes,no,src/modules/marketing/tests/MarketingPage.test.tsx -> @/app/(marketing)/page
page_domain,src/modules/marketing/tests/MarketingPage.test.tsx,marketing,src/app/api/v1/open-platform/homepage-brand/_shared.ts,__src_app__,@/app/api/v1/open-platform/homepage-brand/_shared,static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/marketing/tests/MarketingPage.test.tsx -> @/app/api/v1/open-platform/homepage-brand/_shared
page_domain,src/modules/marketing/tests/MarketingPage.test.tsx,marketing,src/modules/open-platform/server/homepage-brand-repository.ts,open-platform,@/modules/open-platform/server/homepage-brand-repository,test_mock,test,production,no,yes,yes,src/modules/marketing/tests/MarketingPage.test.tsx -> @/modules/open-platform/server/homepage-brand-repository
page_domain,src/modules/marketing/tests/MarketingPage.test.tsx,marketing,src/modules/open-platform/server/homepage-brand-service.ts,open-platform,@/modules/open-platform/server/homepage-brand-service,static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/marketing/tests/MarketingPage.test.tsx -> @/modules/open-platform/server/homepage-brand-service
