source,target,import_specifier,edge_scope,source_role,target_role,reverse_dependency,cycle_edge
src/modules/open-platform/server/platform-knowledge-qa-service.ts,src/modules/open-platform/server/platform-knowledge-embedding-vector-search-service.ts,@/modules/open-platform/server/platform-knowledge-embedding-vector-search-service,internal,server_service,server_service,no,yes
src/modules/open-platform/server/platform-knowledge-qa-service.ts,src/modules/open-platform/server/platform-knowledge-file-management-service.ts,@/modules/open-platform/server/platform-knowledge-file-management-service,internal,server_service,server_service,no,yes
src/modules/open-platform/server/platform-knowledge-qa-service.ts,src/modules/open-platform/server/platform-knowledge-keyword-search-service.ts,@/modules/open-platform/server/platform-knowledge-keyword-search-service,internal,server_service,server_service,no,yes
src/modules/open-platform/server/platform-knowledge-qa-service.ts,src/modules/open-platform/server/platform-knowledge-management-repository.ts,@/modules/open-platform/server/platform-knowledge-management-repository,internal,server_service,server_repository,no,yes
src/modules/open-platform/server/platform-knowledge-qa-service.ts,src/modules/open-platform/server/platform-knowledge-production-governance-policy.ts,@/modules/open-platform/server/platform-knowledge-production-governance-policy,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiModelConfigContract.ts,src/modules/open-platform/mock/platformAiModelConfig.ts,@/modules/open-platform/mock/platformAiModelConfig,internal,server_service,other,no,no
src/modules/open-platform/server/platformAiModelConfigPersistence.ts,src/modules/open-platform/mock/platformAiModelConfig.ts,@/modules/open-platform/mock/platformAiModelConfig,internal,server_service,other,no,no
src/modules/open-platform/server/platformAiModelConfigPersistence.ts,src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,./platformAiModelConfigPersistenceTypes,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiModelConfigPersistence.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/platformAiModelConfigPersistenceRepository.ts,src/modules/open-platform/server/platformAiModelConfigPersistence.ts,./platformAiModelConfigPersistence,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/platformAiModelConfigPersistenceRepository.ts,src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,./platformAiModelConfigPersistenceTypes,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/platformAiModelConfigPersistenceRepository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/platformAiModelConfigPersistenceRepository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,src/modules/audit/domain/audit-events.ts,@/modules/audit/domain/audit-events,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,src/modules/open-platform/mock/platformAiModelConfig.ts,@/modules/open-platform/mock/platformAiModelConfig,internal,server_service,other,no,no
src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/platformAiModelRegistryContract.ts,src/modules/open-platform/mock/platformAiModelRegistry.ts,@/modules/open-platform/mock/platformAiModelRegistry,internal,server_service,other,no,no
src/modules/open-platform/server/platformAiModelVendorOperations.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,server_service,domain,no,no
src/modules/open-platform/server/platformAiModelVendorOperations.ts,src/modules/open-platform/server/vendorProviderConfigRepository.ts,./vendorProviderConfigRepository,internal,server_service,server_repository,no,no
src/modules/open-platform/server/platformAiModelVendorOperations.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/platformAiProviderConfig.ts,src/modules/open-platform/server/platformAiRuntimeConfig.ts,./platformAiRuntimeConfig,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiProviderConfig.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/platformAiProviderConfigRepository.ts,src/modules/open-platform/server/platformAiProviderConfig.ts,./platformAiProviderConfig,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/platformAiProviderConfigRepository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/platformAiProviderConfigRepository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/platformAiReadonlyApiContract.ts,src/modules/open-platform/mock/platformAiReadonly.ts,@/modules/open-platform/mock/platformAiReadonly,internal,server_service,other,no,no
src/modules/open-platform/server/platformAiReadonlyApiContract.ts,src/modules/open-platform/server/platformAiModelRegistryContract.ts,@/modules/open-platform/server/platformAiModelRegistryContract,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiReadonlyApiContract.ts,src/modules/open-platform/server/platformAiUsageCostContract.ts,@/modules/open-platform/server/platformAiUsageCostContract,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiRuntimeSmoke.ts,src/modules/open-platform/server/platformAiProviderConfig.ts,@/modules/open-platform/server/platformAiProviderConfig,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiRuntimeSmoke.ts,src/modules/open-platform/server/platformAiRuntimeConfig.ts,@/modules/open-platform/server/platformAiRuntimeConfig,internal,server_service,server_service,no,no
src/modules/open-platform/server/platformAiUsageCostContract.ts,src/modules/open-platform/mock/platformAiUsageCost.ts,@/modules/open-platform/mock/platformAiUsageCost,internal,server_service,other,no,no
src/modules/open-platform/server/platformKnowledgeManagementApiContract.ts,src/modules/knowledge-base/domain/v1-knowledge-base-runtime-foundation-api-contract.ts,@/modules/knowledge-base/domain/v1-knowledge-base-runtime-foundation-api-contract,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/platformKnowledgeManagementApiContract.ts,src/modules/open-platform/mock/platformKnowledge.ts,@/modules/open-platform/mock/platformKnowledge,internal,server_service,other,no,no
src/modules/open-platform/server/tenant-account-management-repository.ts,src/modules/audit/server/audit-event-repository.ts,@/modules/audit/server/audit-event-repository,cross_module_outbound,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-account-management-repository.ts,src/modules/open-platform/server/tenant-account-management-service.ts,@/modules/open-platform/server/tenant-account-management-service,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/tenant-account-management-repository.ts,src/modules/open-platform/server/tenant-commercial-records-repository.ts,@/modules/open-platform/server/tenant-commercial-records-repository,internal,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-account-management-repository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-account-management-repository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-account-management-service.ts,src/modules/audit/domain/audit-events.ts,@/modules/audit/domain/audit-events,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-account-management-service.ts,src/modules/auth/domain/auth-account.ts,@/modules/auth/domain/auth-account,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-account-management-service.ts,src/modules/auth/server/auth-account-service.ts,@/modules/auth/server/auth-account-service,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/tenant-account-management-service.ts,src/modules/auth/server/password-hash.ts,@/modules/auth/server/password-hash,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/tenant-account-management-service.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-commercial-records-repository.ts,src/modules/open-platform/domain/tenant-commercial-records.ts,@/modules/open-platform/domain/tenant-commercial-records,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-commercial-records-repository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-commercial-records-repository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-management-repository.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-management-repository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-management-repository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/modules/audit/server/audit-event-repository.ts,@/modules/audit/server/audit-event-repository,cross_module_outbound,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/modules/open-platform/domain/tenant-plan-binding.ts,@/modules/open-platform/domain/tenant-plan-binding,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/modules/open-platform/server/tenant-commercial-records-repository.ts,@/modules/open-platform/server/tenant-commercial-records-repository,internal,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/modules/open-platform/server/tenant-plan-binding-service.ts,@/modules/open-platform/server/tenant-plan-binding-service,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-plan-binding-repository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/audit/domain/audit-events.ts,@/modules/audit/domain/audit-events,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/auth/domain/auth-account.ts,@/modules/auth/domain/auth-account,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/auth/server/auth-account-service.ts,@/modules/auth/server/auth-account-service,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/auth/server/password-hash.ts,@/modules/auth/server/password-hash,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-binding-service.ts,src/modules/open-platform/domain/tenant-plan-binding.ts,@/modules/open-platform/domain/tenant-plan-binding,internal,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/modules/audit/server/audit-event-repository.ts,@/modules/audit/server/audit-event-repository,cross_module_outbound,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/modules/open-platform/domain/tenant-plan-binding.ts,@/modules/open-platform/domain/tenant-plan-binding,internal,server_repository,domain,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/modules/open-platform/server/tenant-commercial-records-repository.ts,@/modules/open-platform/server/tenant-commercial-records-repository,internal,server_repository,server_repository,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/modules/open-platform/server/tenant-plan-change-service.ts,@/modules/open-platform/server/tenant-plan-change-service,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-plan-change-repository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/tenant-plan-change-service.ts,src/modules/audit/domain/audit-events.ts,@/modules/audit/domain/audit-events,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-change-service.ts,src/modules/open-platform/domain/tenant-management.ts,@/modules/open-platform/domain/tenant-management,internal,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-change-service.ts,src/modules/open-platform/domain/tenant-plan-binding.ts,@/modules/open-platform/domain/tenant-plan-binding,internal,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-change-service.ts,src/modules/open-platform/domain/tenant-plan-change.ts,@/modules/open-platform/domain/tenant-plan-change,internal,server_service,domain,no,no
src/modules/open-platform/server/tenant-plan-change-service.ts,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/trial-data-reset-service.ts,src/modules/audit/domain/audit-events.ts,@/modules/audit/domain/audit-events,cross_module_outbound,server_service,domain,no,no
src/modules/open-platform/server/trial-data-reset-service.ts,src/modules/audit/server/audit-event-repository.ts,@/modules/audit/server/audit-event-repository,cross_module_outbound,server_service,server_repository,no,no
src/modules/open-platform/server/trial-data-reset-service.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_service,server_service,no,no
src/modules/open-platform/server/trial-data-reset-service.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderConfig.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,server_service,domain,no,no
src/modules/open-platform/server/vendorProviderConfig.ts,src/modules/open-platform/server/platformAiRuntimeConfig.ts,./platformAiRuntimeConfig,internal,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderConfig.ts,src/modules/open-platform/server/vendorProviderConfigRepository.ts,./vendorProviderConfigRepository,internal,server_service,server_repository,no,no
src/modules/open-platform/server/vendorProviderConfig.ts,src/modules/open-platform/server/vendorProviderConfigTypes.ts,./vendorProviderConfigTypes,internal,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderConfig.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderConfigRepository.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,server_repository,domain,no,no
src/modules/open-platform/server/vendorProviderConfigRepository.ts,src/modules/open-platform/server/vendorProviderConfigTypes.ts,./vendorProviderConfigTypes,internal,server_repository,server_service,yes,no
src/modules/open-platform/server/vendorProviderConfigRepository.ts,src/server/db/client.ts,@/server/db/client,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/vendorProviderConfigRepository.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,server_repository,server_service,no,no
src/modules/open-platform/server/vendorProviderConfigTypes.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,server_service,domain,no,no
src/modules/open-platform/server/vendorProviderConfigTypes.ts,src/modules/open-platform/server/platformAiRuntimeConfig.ts,./platformAiRuntimeConfig,internal,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderConfigTypes.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,server_service,server_service,no,no
src/modules/open-platform/server/vendorProviderSmoke.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,server_service,domain,no,no
src/modules/open-platform/server/vendorProviderSmoke.ts,src/modules/open-platform/server/vendorProviderConfigRepository.ts,./vendorProviderConfigRepository,internal,server_service,server_repository,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts,src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts,@/app/api/open-platform/ai-credit-metering-rules/[id]/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts,src/app/api/open-platform/ai-credit-metering-rules/route.ts,@/app/api/open-platform/ai-credit-metering-rules/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts,src/modules/open-platform/server/ai-credit-metering-rules-management.ts,@/modules/open-platform/server/ai-credit-metering-rules-management,internal,test,server_service,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts,src/modules/open-platform/client/platform-ai-credit-metering-rules-client.ts,@/modules/open-platform/client/platform-ai-credit-metering-rules-client,internal,test,client,no,no
src/modules/open-platform/tests/AiCreditMeteringRulesManagement.test.ts,src/modules/open-platform/server/ai-credit-metering-rules-management.ts,@/modules/open-platform/server/ai-credit-metering-rules-management,internal,test,server_service,no,no
src/modules/open-platform/tests/AiQuotaBoundaryPanel.test.tsx,src/modules/open-platform/components/AiQuotaBoundaryPanel.tsx,@/modules/open-platform/components/AiQuotaBoundaryPanel,internal,test,component,no,no
src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts,src/app/api/open-platform/ai-usage-credits/route.ts,@/app/api/open-platform/ai-usage-credits/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts,src/modules/open-platform/server/ai-usage-credits.ts,@/modules/open-platform/server/ai-usage-credits,internal,test,server_service,no,no
src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/AiUsageCreditsClient.test.ts,src/modules/open-platform/client/platform-ai-usage-credits-client.ts,@/modules/open-platform/client/platform-ai-usage-credits-client,internal,test,client,no,no
src/modules/open-platform/tests/AiUsageCreditsManagement.test.ts,src/modules/open-platform/server/ai-usage-credits.ts,@/modules/open-platform/server/ai-usage-credits,internal,test,server_service,no,no
src/modules/open-platform/tests/CommercialBoundaryPanel.test.tsx,src/modules/open-platform/components/CommercialBoundaryPanel.tsx,@/modules/open-platform/components/CommercialBoundaryPanel,internal,test,component,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/app/api/v1/open-platform/homepage-brand/assets/route.ts,@/app/api/v1/open-platform/homepage-brand/assets/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/app/api/v1/open-platform/homepage-brand/draft/route.ts,@/app/api/v1/open-platform/homepage-brand/draft/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/app/api/v1/open-platform/homepage-brand/publish/route.ts,@/app/api/v1/open-platform/homepage-brand/publish/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/app/api/v1/open-platform/homepage-brand/route.ts,@/app/api/v1/open-platform/homepage-brand/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/modules/marketing/domain/homepageBrandConfig.ts,@/modules/marketing/domain/homepageBrandConfig,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/modules/open-platform/server/homepage-brand-asset-storage.ts,@/modules/open-platform/server/homepage-brand-asset-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/modules/open-platform/server/homepage-brand-repository.ts,@/modules/open-platform/server/homepage-brand-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/modules/open-platform/server/homepage-brand-service.ts,@/modules/open-platform/server/homepage-brand-service,internal,test,server_service,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,src/server/db/client.ts,@/server/db/client,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/HomepageBrandAssetPublicRoute.test.ts,src/app/uploads/homepage-brand/[kind]/[filename]/route.ts,@/app/uploads/homepage-brand/[kind]/[filename]/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandAssetPublicRoute.test.ts,src/modules/open-platform/server/homepage-brand-asset-storage.ts,@/modules/open-platform/server/homepage-brand-asset-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandAssetStorage.test.ts,src/modules/open-platform/server/homepage-brand-asset-storage.ts,@/modules/open-platform/server/homepage-brand-asset-storage,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandConfig.test.ts,src/modules/marketing/domain/homepageBrandConfig.ts,@/modules/marketing/domain/homepageBrandConfig,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts,src/app/api/v1/open-platform/homepage-brand/_shared.ts,@/app/api/v1/open-platform/homepage-brand/_shared,project_outbound,test,other,no,no
src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts,src/modules/marketing/domain/homepageBrandConfig.ts,@/modules/marketing/domain/homepageBrandConfig,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts,src/modules/open-platform/server/homepage-brand-local-repository.ts,@/modules/open-platform/server/homepage-brand-local-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts,src/modules/open-platform/server/homepage-brand-service.ts,@/modules/open-platform/server/homepage-brand-service,internal,test,server_service,no,no
src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,src/modules/marketing/components/MarketingHome.tsx,@/modules/marketing/components/MarketingHome,cross_module_outbound,test,component,no,no
src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,src/modules/marketing/domain/homepageBrandConfig.ts,@/modules/marketing/domain/homepageBrandConfig,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,src/modules/open-platform/components/HomepageBrandPanel.tsx,@/modules/open-platform/components/HomepageBrandPanel,internal,test,component,no,no
src/modules/open-platform/tests/HomepageBrandRepository.test.ts,src/modules/open-platform/server/homepage-brand-repository.ts,@/modules/open-platform/server/homepage-brand-repository,internal,test,server_repository,no,no
src/modules/open-platform/tests/HomepageBrandSchema.test.ts,src/server/db/schema.ts,@/server/db/schema,project_outbound,test,server_service,no,no
src/modules/open-platform/tests/HomepageBrandService.test.ts,src/modules/marketing/domain/homepageBrandConfig.ts,@/modules/marketing/domain/homepageBrandConfig,cross_module_outbound,test,domain,no,no
src/modules/open-platform/tests/HomepageBrandService.test.ts,src/modules/open-platform/server/homepage-brand-service.ts,@/modules/open-platform/server/homepage-brand-service,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenConnectionRoadmapPanel.test.tsx,src/modules/open-platform/components/OpenConnectionRoadmapPanel.tsx,@/modules/open-platform/components/OpenConnectionRoadmapPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx,src/modules/open-platform/components/OpenPlatformAiCreditMeteringRulesPanel.tsx,@/modules/open-platform/components/OpenPlatformAiCreditMeteringRulesPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigContract.test.ts,src/modules/open-platform/server/platformAiModelConfigContract.ts,@/modules/open-platform/server/platformAiModelConfigContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx,src/modules/open-platform/server/platformAiModelConfigContract.ts,@/modules/open-platform/server/platformAiModelConfigContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx,src/modules/workspace/components/PlatformConsole.tsx,@/modules/workspace/components/PlatformConsole,cross_module_outbound,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts,src/app/api/v1/open-platform/ai-model-config/route.ts,@/app/api/v1/open-platform/ai-model-config/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts,src/modules/open-platform/server/platformAiModelConfigPersistence.ts,@/modules/open-platform/server/platformAiModelConfigPersistence,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts,src/modules/open-platform/server/platformAiModelConfigPersistenceTypes.ts,@/modules/open-platform/server/platformAiModelConfigPersistenceTypes,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelRegistryContract.test.ts,src/modules/open-platform/server/platformAiModelRegistryContract.ts,@/modules/open-platform/server/platformAiModelRegistryContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/app/api/v1/open-platform/ai-model-config/sync/route.ts,@/app/api/v1/open-platform/ai-model-config/sync/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/app/api/v1/open-platform/ai-model-config/test/route.ts,@/app/api/v1/open-platform/ai-model-config/test/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/modules/open-platform/domain/vendor-catalog.ts,@/modules/open-platform/domain/vendor-catalog,internal,test,domain,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/modules/open-platform/server/platformAiModelVendorOperations.ts,@/modules/open-platform/server/platformAiModelVendorOperations,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/modules/open-platform/server/vendorProviderConfigTypes.ts,@/modules/open-platform/server/vendorProviderConfigTypes,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,src/modules/security/server/secretEncryption.ts,@/modules/security/server/secretEncryption,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts,@/app/api/v1/open-platform/ai-runtime/provider-config/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,src/modules/open-platform/server/platformAiProviderConfig.ts,@/modules/open-platform/server/platformAiProviderConfig,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,src/modules/open-platform/server/platformAiProviderConfigRepository.ts,@/modules/open-platform/server/platformAiProviderConfigRepository,internal,test,server_repository,no,no
src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,src/modules/security/server/access-context.ts,@/modules/security/server/access-context,cross_module_outbound,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiReadonlyContract.test.ts,src/app/api/v1/open-platform/ai-readonly/route.ts,@/app/api/v1/open-platform/ai-readonly/route,project_outbound,test,other,no,no
src/modules/open-platform/tests/OpenPlatformAiReadonlyContract.test.ts,src/modules/open-platform/server/platformAiReadonlyApiContract.ts,@/modules/open-platform/server/platformAiReadonlyApiContract,internal,test,server_service,no,no
src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx,src/modules/open-platform/components/OpenPlatformAiReadonlyPanel.tsx,@/modules/open-platform/components/OpenPlatformAiReadonlyPanel,internal,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx,src/modules/workspace/components/PlatformConsole.tsx,@/modules/workspace/components/PlatformConsole,cross_module_outbound,test,component,no,no
src/modules/open-platform/tests/OpenPlatformAiRuntimeConfig.test.ts,src/app/api/v1/open-platform/ai-runtime/status/route.ts,@/app/api/v1/open-platform/ai-runtime/status/route,project_outbound,test,other,no,no
